Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Ship Duration,Returned
35220,CA-2014-146920,8/29/2014,9/2/2014,Standard Class,SC-20305,Sean Christensen,Consumer,Chicago,Illinois,United States,US,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,5,0.2,9.352,3.48,High,4,No
31940,CA-2014-106103,6/11/2014,6/16/2014,Standard Class,SC-20305,Sean Christensen,Consumer,Rochester Hills,Michigan,United States,US,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332,15.89,High,5,No
35163,CA-2014-146360,4/24/2014,4/26/2014,Second Class,SC-20305,Sean Christensen,Consumer,Lawrence,Indiana,United States,US,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,6,0,55.9224,10.83,Medium,2,No
38536,CA-2013-101651,12/25/2013,12/31/2013,Standard Class,SC-20305,Sean Christensen,Consumer,San Jose,California,United States,US,West,OFF-EN-10001990,Office Supplies,Envelopes,Staples,39.76,7,0,18.6872,3.95,Medium,6,No
38535,CA-2013-101651,12/25/2013,12/31/2013,Standard Class,SC-20305,Sean Christensen,Consumer,San Jose,California,United States,US,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,18.4632,3.09,Medium,6,No
40709,CA-2012-164777,1/27/2012,1/29/2012,First Class,SC-20305,Sean Christensen,Consumer,Los Angeles,California,United States,US,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0,73.03,High,2,No
41127,CA-2011-113257,12/16/2011,12/18/2011,Second Class,SC-20305,Sean Christensen,Consumer,Beaumont,Texas,United States,US,Central,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,319.968,4,0.2,95.9904,83.87,Critical,2,No
41128,CA-2011-113257,12/16/2011,12/18/2011,Second Class,SC-20305,Sean Christensen,Consumer,Beaumont,Texas,United States,US,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,8.624,7,0.6,-2.5872,3.01,Critical,2,No
33563,CA-2014-149146,10/13/2014,10/13/2014,Same Day,SM-20320,Sean Miller,Home Office,Monroe,North Carolina,United States,US,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,7.968,2,0.2,2.6892,0.76,Medium,0,No
33870,CA-2014-145128,7/10/2014,7/15/2014,Standard Class,SM-20320,Sean Miller,Home Office,Lafayette,Indiana,United States,US,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0,31.587,24.92,Medium,5,Yes
39150,CA-2012-144890,12/25/2012,12/29/2012,Standard Class,SM-20320,Sean Miller,Home Office,Los Angeles,California,United States,US,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96,2,0,4.8804,0.22,Medium,4,No
40486,US-2012-130512,8/21/2012,8/25/2012,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,United States,US,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,6,0.2,-165.768,81.6,High,4,No
40487,US-2012-130512,8/21/2012,8/25/2012,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,United States,US,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2,0.7,-82.99,10.95,High,4,No
40488,US-2012-130512,8/21/2012,8/25/2012,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,United States,US,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,49.568,2,0.2,15.49,6.32,High,4,No
40485,US-2012-130512,8/21/2012,8/25/2012,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,United States,US,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728,4,0.2,3.8024,1.51,High,4,No
40484,US-2012-130512,8/21/2012,8/25/2012,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,United States,US,East,OFF-SU-10001935,Office Supplies,Supplies,Staples,3.488,2,0.2,-0.6976,0.4,High,4,No
33993,CA-2011-145317,3/18/2011,3/23/2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,United States,US,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,-16.426,49.15,Medium,5,No
33994,CA-2011-145317,3/18/2011,3/23/2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,United States,US,South,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,-1811.0784,24.2865,Medium,5,No
33999,CA-2011-145317,3/18/2011,3/23/2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,United States,US,South,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,3,0.2,15.294,8.1,Medium,5,No
33997,CA-2011-145317,3/18/2011,3/23/2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,United States,US,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.0766,2.37,Medium,5,No
33998,CA-2011-145317,3/18/2011,3/23/2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,United States,US,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.9175,1.8,Medium,5,No
33995,CA-2011-145317,3/18/2011,3/23/2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,United States,US,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,21.376,4,0.2,7.4816,1.33,Medium,5,No
33996,CA-2011-145317,3/18/2011,3/23/2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,United States,US,South,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,0.22,Medium,5,No
38419,CA-2014-166926,12/2/2014,12/9/2014,Standard Class,SO-20335,Sean O'Donnell,Consumer,Seattle,Washington,United States,US,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0,41.1684,19.7,Low,7,No
38418,CA-2014-166926,12/2/2014,12/9/2014,Standard Class,SO-20335,Sean O'Donnell,Consumer,Seattle,Washington,United States,US,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,41.86,7,0,18.837,3.7,Low,7,No
35921,CA-2014-147228,9/10/2014,9/15/2014,Standard Class,SO-20335,Sean O'Donnell,Consumer,Columbia,Tennessee,United States,US,South,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258.48,2,0.2,-3.231,15.64,Medium,5,No
35920,CA-2014-147228,9/10/2014,9/15/2014,Standard Class,SO-20335,Sean O'Donnell,Consumer,Columbia,Tennessee,United States,US,South,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,177.536,4,0.2,62.1376,10.55,Medium,5,No
35919,CA-2014-147228,9/10/2014,9/15/2014,Standard Class,SO-20335,Sean O'Donnell,Consumer,Columbia,Tennessee,United States,US,South,OFF-SU-10001225,Office Supplies,Supplies,Staples,8.832,3,0.2,-1.9872,0.54,Medium,5,No
35922,CA-2014-147228,9/10/2014,9/15/2014,Standard Class,SO-20335,Sean O'Donnell,Consumer,Columbia,Tennessee,United States,US,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,14.136,3,0.2,4.2408,0.39,Medium,5,No
39888,CA-2014-101700,4/24/2014,4/27/2014,First Class,SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,United States,US,West,OFF-EN-10003134,Office Supplies,Envelopes,Staples,18.688,2,0.2,7.008,1.51,Medium,3,Yes
39889,CA-2014-101700,4/24/2014,4/27/2014,First Class,SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,United States,US,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664,3,0.2,3.3534,1.02,Medium,3,Yes
38276,CA-2014-149076,1/15/2014,1/20/2014,Standard Class,SO-20335,Sean O'Donnell,Consumer,Los Angeles,California,United States,US,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,5,0,69.705,9.12,Medium,5,No
34671,CA-2012-161718,12/4/2012,12/10/2012,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,United States,US,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41,5,0.1,8.098,34.94,Medium,6,No
34673,CA-2012-161718,12/4/2012,12/10/2012,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,United States,US,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764,2,0.1,68.3332,24.78,Medium,6,No
34672,CA-2012-161718,12/4/2012,12/10/2012,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,United States,US,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,39.96,4,0,10.3896,2.85,Medium,6,No
34670,CA-2012-161718,12/4/2012,12/10/2012,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,United States,US,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0,11.376,1.43,Medium,6,No
31300,US-2012-108966,10/11/2012,10/18/2012,Standard Class,SO-20335,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,US,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,957.5775,5,0.45,-383.031,79.69,Low,7,No
31301,US-2012-108966,10/11/2012,10/18/2012,Standard Class,SO-20335,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,US,South,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,22.368,2,0.2,2.5164,2.83,Low,7,No
36311,US-2014-160465,7/22/2014,7/27/2014,Standard Class,SW-20350,Sean Wendt,Home Office,Cleveland,Ohio,United States,US,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,6,0.4,-52.641,21.08,Medium,5,No
36310,US-2014-160465,7/22/2014,7/27/2014,Standard Class,SW-20350,Sean Wendt,Home Office,Cleveland,Ohio,United States,US,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,222.32,7,0.2,25.011,4.72,Medium,5,No
36309,US-2014-160465,7/22/2014,7/27/2014,Standard Class,SW-20350,Sean Wendt,Home Office,Cleveland,Ohio,United States,US,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,3,0.7,-22.62,2.02,Medium,5,No
35086,US-2013-133508,4/18/2013,4/22/2013,Standard Class,SW-20350,Sean Wendt,Home Office,Omaha,Nebraska,United States,US,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,5,0,9.0055,2.26,High,4,No
34350,CA-2013-128517,4/10/2013,4/15/2013,Second Class,SW-20350,Sean Wendt,Home Office,Detroit,Michigan,United States,US,Central,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9,2,0,134.654,35.36,Medium,5,No
34351,CA-2013-128517,4/10/2013,4/15/2013,Second Class,SW-20350,Sean Wendt,Home Office,Detroit,Michigan,United States,US,Central,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,5.28,2,0,2.4288,0.39,Medium,5,No
37396,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157,177.06,Medium,6,Yes
37398,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,175.2,Medium,6,Yes
37397,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.9082,53.23,Medium,6,Yes
37387,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764,29.25,Medium,6,Yes
37388,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76,15.57,Medium,6,Yes
37399,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.3095,8.25,Medium,6,Yes
37393,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,7.78,Medium,6,Yes
37400,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0,20.3898,3.42,Medium,6,Yes
37390,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.792,2.48,Medium,6,Yes
37391,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712,1.91,Medium,6,Yes
37389,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044,1.88,Medium,6,Yes
37392,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296,1.35,Medium,6,Yes
37394,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,1.28,Medium,6,Yes
37395,CA-2014-100111,9/21/2014,9/27/2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,US,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876,0.26,Medium,6,Yes
39931,CA-2014-159793,8/26/2014,8/30/2014,Standard Class,SV-20365,Seth Vernon,Consumer,Philadelphia,Pennsylvania,United States,US,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2,0.5,-89.0664,19.94,High,4,No
33229,CA-2014-161200,8/7/2014,8/11/2014,Second Class,SV-20365,Seth Vernon,Consumer,Lafayette,Louisiana,United States,US,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0,23.3184,10.61,Medium,4,No
33230,CA-2014-161200,8/7/2014,8/11/2014,Second Class,SV-20365,Seth Vernon,Consumer,Lafayette,Louisiana,United States,US,South,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4,5,0,7.392,1.89,Medium,4,No
38340,US-2014-165358,7/19/2014,7/24/2014,Standard Class,SV-20365,Seth Vernon,Consumer,Philadelphia,Pennsylvania,United States,US,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,4,0.3,-14.196,16.87,Medium,5,No
38339,US-2014-165358,7/19/2014,7/24/2014,Standard Class,SV-20365,Seth Vernon,Consumer,Philadelphia,Pennsylvania,United States,US,East,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,599.97,5,0.4,69.9965,15.85,Medium,5,No
38341,US-2014-165358,7/19/2014,7/24/2014,Standard Class,SV-20365,Seth Vernon,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.148,0.79,Medium,5,No
39864,US-2013-136581,11/11/2013,11/13/2013,First Class,SV-20365,Seth Vernon,Consumer,Troy,Ohio,United States,US,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104,6,0.2,10.8864,8.29,Critical,2,No
34839,CA-2013-157511,9/19/2013,9/21/2013,First Class,SV-20365,Seth Vernon,Consumer,Columbus,Ohio,United States,US,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098,5.14,High,2,No
34838,CA-2013-157511,9/19/2013,9/21/2013,First Class,SV-20365,Seth Vernon,Consumer,Columbus,Ohio,United States,US,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3,0.2,1.6056,1.11,High,2,No
34840,CA-2013-157511,9/19/2013,9/21/2013,First Class,SV-20365,Seth Vernon,Consumer,Columbus,Ohio,United States,US,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,1,0.2,0.3674,0.41,High,2,No
39666,CA-2013-118745,6/12/2013,6/17/2013,Standard Class,SV-20365,Seth Vernon,Consumer,Los Angeles,California,United States,US,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517,123.06,High,5,No
33834,CA-2012-168746,1/27/2012,1/29/2012,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,US,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,4,0.4,-100.7944,68.25,High,2,No
33833,CA-2012-168746,1/27/2012,1/29/2012,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,US,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958,47.34,High,2,No
33835,CA-2012-168746,1/27/2012,1/29/2012,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,US,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37,1,0.4,-36.253,11.74,High,2,No
36372,CA-2011-134572,4/20/2011,4/22/2011,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,United States,US,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,-95.67,128.29,High,2,No
36374,CA-2011-134572,4/20/2011,4/22/2011,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,United States,US,Central,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,0.3,-131.951,33.53,High,2,No
36373,CA-2011-134572,4/20/2011,4/22/2011,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,United States,US,Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,0.2,5.605,8.58,High,2,No
32013,CA-2011-130092,1/12/2011,1/15/2011,First Class,SV-20365,Seth Vernon,Consumer,Dover,Delaware,United States,US,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814,2.69,Critical,3,No
36363,CA-2014-142090,12/1/2014,12/8/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Burlington,North Carolina,United States,US,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.682,7,0.4,-653.2834,113.45,Medium,7,No
36362,CA-2014-142090,12/1/2014,12/8/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Burlington,North Carolina,United States,US,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,3,0.2,81.5949,18.1,Medium,7,No
41022,CA-2014-142293,9/18/2014,9/21/2014,First Class,SC-20380,Shahid Collister,Consumer,Boise,Idaho,United States,US,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.7874,21.5,High,3,No
34157,CA-2014-138975,5/20/2014,5/24/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,United States,US,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0,374.6286,33.41,Medium,4,No
34158,CA-2014-138975,5/20/2014,5/24/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,United States,US,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,286.93,7,0,140.5957,30.92,Medium,4,No
34156,CA-2014-138975,5/20/2014,5/24/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,United States,US,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,377.97,3,0,98.2722,23.07,Medium,4,No
34155,CA-2014-138975,5/20/2014,5/24/2014,Standard Class,SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,United States,US,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.068,7.04,Medium,4,No
